i,c,d,l,s
3628,2791,24,1149,2466.000000
3629,2791,24,1149,2466.000000
3630,2791,24,1149,2466.000000
3631,2791,24,1149,2466.000000
3632,2791,24,1149,2466.000000
3633,2791,24,1149,2466.000000
3634,2791,24,1149,2466.000000
3635,2791,24,1149,2466.000000
3636,2791,24,1149,2466.000000
3637,2791,24,1149,2466.000000
3638,2791,24,1149,2466.000000
3639,2791,24,1149,2466.000000
3640,2791,24,1149,2466.000000
3641,2791,24,1149,2466.000000
3642,2791,24,1149,2466.000000
3643,2791,24,1149,2466.000000
3644,2791,24,1149,2466.000000
3645,2791,24,1149,2466.000000
3646,2791,24,1149,2466.000000
3647,2791,24,1149,2466.000000
3648,2791,24,1149,2466.000000
3649,2791,24,1149,2466.000000
3650,2791,24,1149,2466.000000
3651,2791,24,1149,2466.000000
3652,2791,24,1149,2466.000000
3653,2791,24,1149,2466.000000
3654,2791,24,1149,2466.000000
3655,2791,24,1149,2466.000000
3656,2791,24,1149,2466.000000
3657,2791,24,1149,2466.000000
3658,2791,24,1149,2466.000000
3659,2791,24,1149,2466.000000
3660,2791,24,1149,2466.000000
3661,2791,24,1149,2466.000000
3662,2791,24,1149,2466.000000
3663,2791,24,1149,2466.000000
3664,2791,24,1149,2466.000000
3665,2791,24,1149,2466.000000
3666,2791,24,1149,2466.000000
3667,2791,24,1149,2466.000000
3668,2791,24,1149,2466.000000
3669,2791,24,1149,2466.000000
3670,2791,24,1149,2466.000000
3671,2791,24,1149,2466.000000
3672,2791,24,1149,2466.000000
3673,2791,24,1149,2466.000000
3674,2791,24,1149,2466.000000
3675,2791,24,1149,2466.000000
3676,2791,24,1149,2466.000000
3677,2791,24,1149,2466.000000
3678,2791,24,1149,2466.000000
3679,2791,24,1149,2466.000000
3680,2791,24,1149,2466.000000
3681,2791,24,1149,2466.000000
3682,2791,24,1149,2466.000000
3683,2791,24,1149,2466.000000
3684,2791,24,1149,2466.000000
3685,2791,24,1149,2466.000000
3686,2791,24,1149,2466.000000
3687,2791,24,1149,2466.000000
3688,2791,24,1149,2466.000000
3689,2791,24,1149,2466.000000
3690,2791,24,1149,2466.000000
3691,2791,24,1149,2466.000000
3692,2791,24,1149,2466.000000
3693,2791,24,1149,2466.000000
3694,2791,24,1149,2466.000000
3695,2791,24,1149,2466.000000
3696,2791,24,1149,2466.000000
3697,2791,24,1149,2466.000000
3698,2791,24,1149,2466.000000
3699,2791,24,1149,2466.000000
3700,2791,24,1149,2466.000000
3701,2791,24,1149,2466.000000
3702,2791,24,1149,2466.000000
3703,2791,24,1149,2466.000000
3704,2791,24,1149,2466.000000
3705,2791,24,1149,2466.000000
3706,2791,24,1149,2466.000000
3707,2791,24,1149,2466.000000
3708,2791,24,1149,2466.000000
3709,2791,24,1149,2466.000000
3710,2791,24,1149,2466.000000
3711,2791,24,1149,2466.000000
3712,2791,24,1149,2466.000000
3713,2791,24,1149,2466.000000
3714,2791,24,1149,2466.000000
3715,2791,24,1149,2466.000000
3716,2791,24,1149,2466.000000
3717,2791,24,1149,2466.000000
3718,2791,24,1149,2466.000000
3719,2791,24,1149,2466.000000
3720,2791,24,1149,2466.000000
3721,2791,24,1149,2466.000000
3722,2791,24,1149,2466.000000
3723,2791,24,1149,2466.000000
3724,2791,24,1149,2466.000000
3725,2791,24,1149,2466.000000
3726,2791,24,1149,2466.000000
3727,2791,24,1149,2466.000000
3728,2791,24,1149,2466.000000
3729,2791,24,1149,2466.000000
3730,2791,24,1149,2466.000000
3731,2791,24,1149,2466.000000
3732,2791,24,1149,2466.000000
3733,2791,24,1149,2466.000000
3734,2791,24,1149,2466.000000
3735,2791,24,1149,2466.000000
3736,2791,24,1149,2466.000000
3737,2791,24,1149,2466.000000
3738,2791,24,1149,2466.000000
3739,2791,24,1149,2466.000000
3740,2791,24,1149,2466.000000
3741,2791,24,1149,2466.000000
3742,2791,24,1149,2466.000000
3743,2791,24,1149,2466.000000
3744,2791,24,1149,2466.000000
3745,2791,24,1149,2466.000000
3746,2791,24,1149,2466.000000
3747,2791,24,1149,2466.000000
3748,2791,24,1149,2466.000000
3749,2791,24,1149,2466.000000
3750,2791,24,1149,2466.000000
3751,2791,24,1149,2466.000000
3752,2791,24,1149,2466.000000
3753,2791,24,1149,2466.000000
3754,2791,24,1149,2466.000000
3755,2791,24,1149,2466.000000
3756,2791,24,1149,2466.000000
3757,2791,24,1149,2466.000000
3758,2791,24,1149,2466.000000
3759,2791,24,1149,2466.000000
3760,2791,24,1149,2466.000000
3761,2791,24,1149,2466.000000
3762,2791,24,1149,2466.000000
3763,2791,24,1149,2466.000000
3764,2791,24,1149,2466.000000
3765,2791,24,1149,2466.000000
3766,2791,24,1149,2466.000000
3767,2791,24,1149,2466.000000
3768,2791,24,1149,2466.000000
3769,2791,24,1149,2466.000000
3770,2791,24,1149,2466.000000
3771,2791,24,1149,2466.000000
3772,2791,24,1149,2466.000000
3773,2791,24,1149,2466.000000
3774,2791,24,1149,2466.000000
3775,2791,24,1149,2466.000000
3776,2791,24,1149,2466.000000
3777,2791,24,1149,2466.000000
3778,2791,24,1149,2466.000000
3779,2791,24,1149,2466.000000
3780,2791,24,1149,2466.000000
3781,2791,24,1149,2466.000000
3782,2791,24,1149,2466.000000
3783,2791,24,1149,2466.000000
3784,2791,24,1149,2466.000000
3785,2791,24,1149,2466.000000
3786,2791,24,1149,2466.000000
3787,2791,24,1149,2466.000000
3788,2791,24,1149,2466.000000
3789,2791,24,1149,2466.000000
3790,2791,24,1149,2466.000000
3791,2791,24,1149,2466.000000
3792,2791,24,1149,2466.000000
3793,2791,24,1149,2466.000000
3794,2791,24,1149,2466.000000
3795,2791,24,1149,2466.000000
3796,2791,24,1149,2466.000000
3797,2791,24,1149,2466.000000
3798,2791,24,1149,2466.000000
3799,2791,24,1149,2466.000000
3800,2791,24,1149,2466.000000
3801,2791,24,1149,2466.000000
3802,2791,24,1149,2466.000000
3803,2791,24,1149,2466.000000
3804,2791,24,1149,2466.000000
3805,2791,24,1149,2466.000000
3806,2791,24,1149,2466.000000
3807,2791,24,1149,2466.000000
3808,2791,24,1149,2466.000000
3809,2791,24,1149,2466.000000
3810,2791,24,1149,2466.000000
3811,2791,24,1149,2466.000000
3812,2791,24,1149,2466.000000
3813,2791,24,1149,2466.000000
3814,2791,24,1149,2466.000000
3815,2791,24,1149,2466.000000
3816,2791,24,1149,2466.000000
3817,2791,24,1149,2466.000000
3818,2791,24,1149,2466.000000
3819,2791,24,1149,2466.000000
3820,2791,24,1149,2466.000000
3821,2791,24,1149,2466.000000
3822,2791,24,1149,2466.000000
3823,2791,24,1149,2466.000000
3824,2791,24,1149,2466.000000
3825,2791,24,1149,2466.000000
3826,2791,24,1149,2466.000000
3827,2791,24,1149,2466.000000
3828,2791,24,1149,2466.000000
3829,2791,24,1149,2466.000000
3830,2791,24,1149,2466.000000
3831,2791,24,1149,2466.000000
3832,2791,24,1149,2466.000000
3833,2791,24,1149,2466.000000
3834,2791,24,1149,2466.000000
3835,2791,24,1149,2466.000000
3836,2791,24,1149,2466.000000
3837,2791,24,1149,2466.000000
3838,2791,24,1149,2466.000000
3839,2791,24,1149,2466.000000
3840,2791,24,1149,2466.000000
3841,2791,24,1149,2466.000000
3842,2791,24,1149,2466.000000
3843,2791,24,1149,2466.000000
3844,2791,24,1149,2466.000000
3845,2791,24,1149,2466.000000
3846,2791,24,1149,2466.000000
3847,2791,24,1149,2466.000000
3848,2791,24,1149,2466.000000
3849,2791,24,1149,2466.000000
3850,2791,24,1149,2466.000000
3851,2791,24,1149,2466.000000
3852,2791,24,1149,2466.000000
3853,2791,24,1149,2466.000000
3854,2791,24,1149,2466.000000
3855,2791,24,1149,2466.000000
3856,2791,24,1149,2466.000000
3857,2791,24,1149,2466.000000
3858,2791,24,1149,2466.000000
3859,2791,24,1149,2466.000000
3860,2791,24,1149,2466.000000
3861,2791,24,1149,2466.000000
3862,2791,24,1149,2466.000000
3863,2791,24,1149,2466.000000
3864,2791,24,1149,2466.000000
3865,2791,24,1149,2466.000000
3866,2791,24,1149,2466.000000
3867,2791,24,1149,2466.000000
3868,2791,24,1149,2466.000000
3869,2791,24,1149,2466.000000
3870,2791,24,1149,2466.000000
3871,2791,24,1149,2466.000000
3872,2791,24,1149,2466.000000
3873,2791,24,1149,2466.000000
3874,2791,24,1149,2466.000000
3875,2791,24,1149,2466.000000
3876,2791,24,1149,2466.000000
3877,2791,24,1149,2466.000000
3878,2791,24,1149,2466.000000
3879,2791,24,1149,2466.000000
3880,2791,24,1149,2466.000000
3881,2791,24,1149,2466.000000
3882,2791,24,1149,2466.000000
3883,2791,24,1149,2466.000000
3884,2791,24,1149,2466.000000
3885,2791,24,1149,2466.000000
3886,2791,24,1149,2466.000000
3887,2791,24,1149,2466.000000
3888,2791,24,1149,2466.000000
3889,2791,24,1149,2466.000000
3890,2791,24,1149,2466.000000
3891,2791,24,1149,2466.000000
3892,2791,24,1149,2466.000000
3893,2791,24,1149,2466.000000
3894,2791,24,1149,2466.000000
3895,2791,24,1149,2466.000000
3896,2791,24,1149,2466.000000
3897,2791,24,1149,2466.000000
3898,2791,24,1149,2466.000000
3899,2791,24,1149,2466.000000
3900,2791,24,1149,2466.000000
3901,2791,24,1149,2466.000000
3902,2791,24,1149,2466.000000
3903,2791,24,1149,2466.000000
3904,2791,24,1149,2466.000000
3905,2791,24,1149,2466.000000
3906,2791,24,1149,2466.000000
3907,2791,24,1149,2466.000000
3908,2791,24,1149,2466.000000
3909,2791,24,1149,2466.000000
3910,2791,24,1149,2466.000000
3911,2791,24,1149,2466.000000
3912,2791,24,1149,2466.000000
3913,2791,24,1149,2466.000000
3914,2791,24,1149,2466.000000
3915,2791,24,1149,2466.000000
3916,2791,24,1149,2466.000000
3917,2791,24,1149,2466.000000
3918,2791,24,1149,2466.000000
3919,2791,24,1149,2466.000000
3920,2791,24,1149,2466.000000
3921,2791,24,1149,2466.000000
3922,2791,24,1149,2466.000000
3923,2791,24,1149,2466.000000
3924,2791,24,1149,2466.000000
3925,2791,24,1149,2466.000000
3926,2791,24,1149,2466.000000
3927,2791,24,1149,2466.000000
3928,2791,24,1149,2466.000000
3929,2791,24,1149,2466.000000
3930,2791,24,1149,2466.000000
3931,2791,24,1149,2466.000000
3932,2791,24,1149,2466.000000
3933,2791,24,1149,2466.000000
3934,2791,24,1149,2466.000000
3935,2791,24,1149,2466.000000
3936,2791,24,1149,2466.000000
3937,2791,24,1149,2466.000000
3938,2791,24,1149,2466.000000
3939,2791,24,1149,2466.000000
3940,2791,24,1149,2466.000000
3941,2791,24,1149,2466.000000
3942,2791,24,1149,2466.000000
3943,2791,24,1149,2466.000000
3944,2791,24,1149,2466.000000
3945,2791,24,1149,2466.000000
3946,2791,24,1149,2466.000000
3947,2791,24,1149,2466.000000
3948,2791,24,1149,2466.000000
3949,2791,24,1149,2466.000000
3950,2791,24,1149,2466.000000
3951,2791,24,1149,2466.000000
3952,2791,24,1149,2466.000000
3953,2791,24,1149,2466.000000
3954,2791,24,1149,2466.000000
3955,2791,24,1149,2466.000000
3956,2791,24,1149,2466.000000
3957,2791,24,1149,2466.000000
3958,2791,24,1149,2466.000000
3959,2791,24,1149,2466.000000
3960,2791,24,1149,2466.000000
3961,2791,24,1149,2466.000000
3962,2791,24,1149,2466.000000
3963,2791,24,1149,2466.000000
3964,2791,24,1149,2466.000000
3965,2791,24,1149,2466.000000
3966,2791,24,1149,2466.000000
3967,2791,24,1149,2466.000000
3968,2791,24,1149,2466.000000
3969,2791,24,1149,2466.000000
3970,2791,24,1149,2466.000000
3971,2791,24,1149,2466.000000
3972,2791,24,1149,2466.000000
3973,2791,24,1149,2466.000000
3974,2791,24,1149,2466.000000
3975,2791,24,1149,2466.000000
3976,2791,24,1149,2466.000000
3977,2791,24,1149,2466.000000
3978,2791,24,1149,2466.000000
3979,2791,24,1149,2466.000000
3980,2791,24,1149,2466.000000
3981,2791,24,1149,2466.000000
3982,2791,24,1149,2466.000000
3983,2791,24,1149,2466.000000
3984,2791,24,1149,2466.000000
3985,2791,24,1149,2466.000000
3986,2791,24,1149,2466.000000
3987,2791,24,1149,2466.000000
3988,2791,24,1149,2466.000000
3989,2791,24,1149,2466.000000
3990,2791,24,1149,2466.000000
3991,2791,24,1149,2466.000000
3992,2791,24,1149,2466.000000
3993,2791,24,1149,2466.000000
3994,2791,24,1149,2466.000000
3995,2791,24,1149,2466.000000
3996,2791,24,1149,2466.000000
3997,2791,24,1149,2466.000000
3998,2791,24,1149,2466.000000
3999,2791,24,1149,2466.000000
4000,2791,24,1149,2466.000000
4001,2791,24,1149,2466.000000
4002,2791,24,1149,2466.000000
4003,2791,24,1149,2466.000000
4004,2791,24,1149,2466.000000
4005,2791,24,1149,2466.000000
4006,2791,24,1149,2466.000000
4007,2791,24,1149,2466.000000
4008,2791,24,1149,2466.000000
4009,2791,24,1149,2466.000000
4010,2791,24,1149,2466.000000
4011,2791,24,1149,2466.000000
4012,2791,24,1149,2466.000000
4013,2791,24,1149,2466.000000
4014,2791,24,1149,2466.000000
4015,2791,24,1149,2466.000000
4016,2791,24,1149,2466.000000
4017,2791,24,1149,2466.000000
4018,2791,24,1149,2466.000000
4019,2791,24,1149,2466.000000
4020,2791,24,1149,2466.000000
4021,2791,24,1149,2466.000000
4022,2791,24,1149,2466.000000
4023,2791,24,1149,2466.000000
4024,2791,24,1149,2466.000000
4025,2791,24,1149,2466.000000
4026,2791,24,1149,2466.000000
4027,2791,24,1149,2466.000000
4028,2791,24,1149,2466.000000
4029,2791,24,1149,2466.000000
4030,2791,24,1149,2466.000000
4031,2791,24,1149,2466.000000
4032,2791,24,1149,2466.000000
4033,2791,24,1149,2466.000000
4034,2791,24,1149,2466.000000
4035,2791,24,1149,2466.000000
4036,2791,24,1149,2466.000000
4037,2791,24,1149,2466.000000
4038,2791,24,1149,2466.000000
4039,2791,24,1149,2466.000000
4040,2791,24,1149,2466.000000
4041,2791,24,1149,2466.000000
4042,2791,24,1149,2466.000000
4043,2791,24,1149,2466.000000
4044,2791,24,1149,2466.000000
4045,2791,24,1149,2466.000000
4046,2791,24,1149,2466.000000
4047,2791,24,1149,2466.000000
4048,2791,24,1149,2466.000000
4049,2791,24,1149,2466.000000
4050,2791,24,1149,2466.000000
4051,2791,24,1149,2466.000000
4052,2791,24,1149,2466.000000
4053,2791,24,1149,2466.000000
4054,2791,24,1149,2466.000000
4055,2791,24,1149,2466.000000
4056,2791,24,1149,2466.000000
4057,2791,24,1149,2466.000000
4058,2791,24,1149,2466.000000
4059,2791,24,1149,2466.000000
4060,2791,24,1149,2466.000000
4061,2791,24,1149,2466.000000
4062,2791,24,1149,2466.000000
4063,2791,24,1149,2466.000000
4064,2791,24,1149,2466.000000
4065,2791,24,1149,2466.000000
4066,2791,24,1149,2466.000000
4067,2791,24,1149,2466.000000
4068,2791,24,1149,2466.000000
4069,2791,24,1149,2466.000000
4070,2791,24,1149,2466.000000
4071,2791,24,1149,2466.000000
4072,2791,24,1149,2466.000000
4073,2791,24,1149,2466.000000
4074,2791,24,1149,2466.000000
4075,2791,24,1149,2466.000000
4076,2791,24,1149,2466.000000
4077,2791,24,1149,2466.000000
4078,2791,24,1149,2466.000000
4079,2791,24,1149,2466.000000
4080,2791,24,1149,2466.000000
4081,2791,24,1149,2466.000000
4082,2791,24,1149,2466.000000
4083,2791,24,1149,2466.000000
4084,2791,24,1149,2466.000000
4085,2791,24,1149,2466.000000
4086,2791,24,1149,2466.000000
4087,2791,24,1149,2466.000000
4088,2791,24,1149,2466.000000
4089,2791,24,1149,2466.000000
4090,2791,24,1149,2466.000000
4091,2791,24,1149,2466.000000
4092,2791,24,1149,2466.000000
4093,2791,24,1149,2466.000000
4094,2791,24,1149,2466.000000
4095,2791,24,1149,2466.000000
4096,2791,24,1149,2466.000000
4097,2791,24,1149,2466.000000
4098,2791,24,1149,2466.000000
4099,2791,24,1149,2466.000000
4100,2791,24,1149,2466.000000
4101,2791,24,1149,2466.000000
4102,2791,24,1149,2466.000000
4103,2791,24,1149,2466.000000
4104,2791,24,1149,2466.000000
4105,2791,24,1149,2466.000000
4106,2791,24,1149,2466.000000
4107,2791,24,1149,2466.000000
4108,2791,24,1149,2466.000000
4109,2791,24,1149,2466.000000
4110,2791,24,1149,2466.000000
4111,2791,24,1149,2466.000000
4112,2791,24,1149,2466.000000
4113,2791,24,1149,2466.000000
4114,2791,24,1149,2466.000000
4115,2791,24,1149,2466.000000
4116,2791,24,1149,2466.000000
4117,2791,24,1149,2466.000000
4118,2791,24,1149,2466.000000
4119,2791,24,1149,2466.000000
4120,2791,24,1149,2466.000000
4121,2791,24,1149,2466.000000
4122,2791,24,1149,2466.000000
4123,2791,24,1149,2466.000000
4124,2791,24,1149,2466.000000
4125,2791,24,1149,2466.000000
4126,2791,24,1149,2466.000000
4127,2791,24,1149,2466.000000
4128,2791,24,1149,2466.000000
4129,2791,24,1149,2466.000000
4130,2791,24,1149,2466.000000
4131,2791,24,1149,2466.000000
4132,2791,24,1149,2466.000000
4133,2791,24,1149,2466.000000
4134,2791,24,1149,2466.000000
4135,2791,24,1149,2466.000000
4136,2791,24,1149,2466.000000
4137,2791,24,1149,2466.000000
4138,2791,24,1149,2466.000000
4139,2791,24,1149,2466.000000
4140,2791,24,1149,2466.000000
4141,2791,24,1149,2466.000000
4142,2791,24,1149,2466.000000
4143,2791,24,1149,2466.000000
4144,2791,24,1149,2466.000000
4145,2791,24,1149,2466.000000
4146,2791,24,1149,2466.000000
4147,2791,24,1149,2466.000000
4148,2791,24,1149,2466.000000
4149,2791,24,1149,2466.000000
4150,2791,24,1149,2466.000000
4151,2791,24,1149,2466.000000
4152,2791,24,1149,2466.000000
4153,2791,24,1149,2466.000000
4154,2791,24,1149,2466.000000
4155,2791,24,1149,2466.000000
4156,2791,24,1149,2466.000000
4157,2791,24,1149,2466.000000
4158,2791,24,1149,2466.000000
4159,2791,24,1149,2466.000000
4160,2791,24,1149,2466.000000
4161,2791,24,1149,2466.000000
4162,2791,24,1149,2466.000000
4163,2791,24,1149,2466.000000
4164,2791,24,1149,2466.000000
4165,2791,24,1149,2466.000000
4166,2791,24,1149,2466.000000
4167,2791,24,1149,2466.000000
4168,2791,24,1149,2466.000000
4169,2791,24,1149,2466.000000
4170,2791,24,1149,2466.000000
4171,2791,24,1149,2466.000000
4172,2791,24,1149,2466.000000
4173,2791,24,1149,2466.000000
4174,2791,24,1149,2466.000000
4175,2791,24,1149,2466.000000
4176,2791,24,1149,2466.000000
4177,2791,24,1149,2466.000000
4178,2791,24,1149,2466.000000
4179,2791,24,1149,2466.000000
4180,2791,24,1149,2466.000000
4181,2791,24,1149,2466.000000
4182,2791,24,1149,2466.000000
4183,2791,24,1149,2466.000000
4184,2791,24,1149,2466.000000
4185,2791,24,1149,2466.000000
4186,2791,24,1149,2466.000000
4187,2791,24,1149,2466.000000
4188,2791,24,1149,2466.000000
4189,2791,24,1149,2466.000000
4190,2791,24,1149,2466.000000
4191,2791,24,1149,2466.000000
4192,2791,24,1149,2466.000000
4193,2791,24,1149,2466.000000
4194,2791,24,1149,2466.000000
4195,2791,24,1149,2466.000000
4196,2791,24,1149,2466.000000
4197,2791,24,1149,2466.000000
4198,2791,24,1149,2466.000000
4199,2791,24,1149,2466.000000
4200,2791,24,1149,2466.000000
4201,2791,24,1149,2466.000000
4202,2791,24,1149,2466.000000
4203,2791,24,1149,2466.000000
4204,2791,24,1149,2466.000000
4205,2791,24,1149,2466.000000
4206,2791,24,1149,2466.000000
4207,2791,24,1149,2466.000000
4208,2791,24,1149,2466.000000
4209,2791,24,1149,2466.000000
4210,2791,24,1149,2466.000000
4211,2791,24,1149,2466.000000
4212,2791,24,1149,2466.000000
4213,2791,24,1149,2466.000000
4214,2791,24,1149,2466.000000
4215,2791,24,1149,2466.000000
4216,2791,24,1149,2466.000000
4217,2791,24,1149,2466.000000
4218,2791,24,1149,2466.000000
4219,2791,24,1149,2466.000000
4220,2791,24,1149,2466.000000
4221,2791,24,1149,2466.000000
4222,2791,24,1149,2466.000000
4223,2791,24,1149,2466.000000
4224,2791,24,1149,2466.000000
4225,2791,24,1149,2466.000000
4226,2791,24,1149,2466.000000
4227,2791,24,1149,2466.000000
4228,2791,24,1149,2466.000000
4229,2791,24,1149,2466.000000
4230,2791,24,1149,2466.000000
4231,2791,24,1149,2466.000000
4232,2791,24,1149,2466.000000
4233,2791,24,1149,2466.000000
4234,2791,24,1149,2466.000000
4235,2791,24,1149,2466.000000
4236,2791,24,1149,2466.000000
4237,2791,24,1149,2466.000000
4238,2791,24,1149,2466.000000
4239,2791,24,1149,2466.000000
4240,2791,24,1149,2466.000000
4241,2791,24,1149,2466.000000
4242,2791,24,1149,2466.000000
4243,2791,24,1149,2466.000000
4244,2791,24,1149,2466.000000
4245,2791,24,1149,2466.000000
4246,2791,24,1149,2466.000000
4247,2791,24,1149,2466.000000
4248,2791,24,1149,2466.000000
4249,2791,24,1149,2466.000000
4250,2791,24,1149,2466.000000
4251,2791,24,1149,2466.000000
4252,2791,24,1149,2466.000000
4253,2791,24,1149,2466.000000
4254,2791,24,1149,2466.000000
4255,2791,24,1149,2466.000000
4256,2791,24,1149,2466.000000
4257,2791,24,1149,2466.000000
4258,2791,24,1149,2466.000000
4259,2791,24,1149,2466.000000
4260,2791,24,1149,2466.000000
4261,2791,24,1149,2466.000000
4262,2791,24,1149,2466.000000
4263,2791,24,1149,2466.000000
4264,2791,24,1149,2466.000000
4265,2791,24,1149,2466.000000
4266,2791,24,1149,2466.000000
4267,2791,24,1149,2466.000000
4268,2791,24,1149,2466.000000
4269,2791,24,1149,2466.000000
4270,2791,24,1149,2466.000000
4271,2791,24,1149,2466.000000
4272,2791,24,1149,2466.000000
4273,2791,24,1149,2466.000000
4274,2791,24,1149,2466.000000
4275,2791,24,1149,2466.000000
4276,2791,24,1149,2466.000000
4277,2791,24,1149,2466.000000
4278,2791,24,1149,2466.000000
4279,2791,24,1149,2466.000000
4280,2791,24,1149,2466.000000
4281,2791,24,1149,2466.000000
4282,2791,24,1149,2466.000000
4283,2791,24,1149,2466.000000
4284,2791,24,1149,2466.000000
4285,2791,24,1149,2466.000000
4286,2791,24,1149,2466.000000
4287,2791,24,1149,2466.000000
4288,2791,24,1149,2466.000000
4289,2791,24,1149,2466.000000
4290,2791,24,1149,2466.000000
4291,2791,24,1149,2466.000000
4292,2791,24,1149,2466.000000
4293,2791,24,1149,2466.000000
4294,2791,24,1149,2466.000000
4295,2791,24,1149,2466.000000
4296,2791,24,1149,2466.000000
4297,2791,24,1149,2466.000000
4298,2791,24,1149,2466.000000
4299,2791,24,1149,2466.000000
4300,2791,24,1149,2466.000000
4301,2791,24,1149,2466.000000
4302,2791,24,1149,2466.000000
4303,2791,24,1149,2466.000000
4304,2791,24,1149,2466.000000
4305,2791,24,1149,2466.000000
